run,operation,started,time,status,label,blocker,data_location,dataset,gpu,model,postprune_epochs,preprune_epochs,pruner,save_path,sparsity,step,Accuracy/postprune,Loss/postprune,Sparsity,alignment_score,best_post_acc,best_post_loss,best_pre_acc,best_pre_loss,immediate_post_acc,immediate_post_loss,Accuracy/preprune,Loss/preprune
2a70f9dc,main.py,2022-07-02 03:28:25,0:00:26,error,vgg16_cifar100,square,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,alignment_variance,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.96,,,,,,,,,,,,,
7c8e10f7,main.py,2022-07-02 03:28:20,0:00:27,error,vgg16_cifar100,square,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,alignment_variance,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.98,,,,,,,,,,,,,
d47a74e6,main.py,2022-07-02 03:27:53,0:00:26,error,vgg16_cifar100,square,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,alignment_variance,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.99,,,,,,,,,,,,,
7ffd178d,main.py,2022-07-02 03:24:11,1:09:46,completed,vgg16_cifar100,square,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,magnitude,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.89,160,0.7232999801635742,1.163278341293335,0.8090000152587891,2.708320140838623,0.7250999808311462,1.162564992904663,0.7351999878883362,1.1195214986801147,0.011599999852478504,4.60426139831543,,
702c510b,main.py,2022-07-02 03:22:59,1:09:00,completed,vgg16_cifar100,square,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,magnitude,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.93,160,0.7142999768257141,1.3063390254974365,0.8867999911308289,2.6806774139404297,0.715399980545044,1.3059921264648438,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.608578681945801,,
1b842ba0,main.py,2022-07-02 03:14:19,1:09:38,completed,vgg16_cifar100,square,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,magnitude,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.96,160,0.009999999776482582,4.605170249938965,0.9434000253677368,2.666454315185547,0.009999999776482582,4.605152130126953,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.608493804931641,,
e384bf53,main.py,2022-07-02 03:13:45,1:09:59,completed,vgg16_cifar100,square,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,magnitude,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.98,160,0.009999999776482582,4.605168342590332,0.9771000146865845,2.7020468711853027,0.009999999776482582,4.60514497756958,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.608384132385254,,
1046e1f6,main.py,2022-07-02 01:40:20,2:13:55,completed,vgg16_cifar100,square,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,magnitude,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.99,160,0.009999999776482582,4.605164527893066,0.9902999997138977,2.695737838745117,0.009999999776482582,4.605154514312744,0.730400025844574,1.1397889852523804,0.009999999776482582,4.607921600341797,0.7287999987602234,1.1456745862960815
8c5c5e27,main.py,2022-07-02 01:40:08,2:17:42,completed,vgg16_cifar100,square,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.89,160,0.7139000296592712,1.3123581409454346,0.7961000204086304,2.7118871212005615,0.7159000039100647,1.3123581409454346,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.608121871948242,0.7351999878883362,1.1195214986801147
bad0cf98,main.py,2022-07-02 01:40:04,2:17:16,completed,vgg16_cifar100,square,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.93,160,0.6995000243186951,1.533033013343811,0.8741999864578247,2.6805999279022217,0.7024000287055969,1.2778422832489014,0.7332000136375427,1.1243876218795776,0.009999999776482582,4.608263969421387,0.7329000234603882,1.1286648511886597
ec4671ad,main.py,2022-07-02 01:39:52,2:15:08,completed,vgg16_cifar100,square,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.96,160,0.6643999814987183,1.8171539306640625,0.9300000071525574,2.7340500354766846,0.6669999957084656,1.339187741279602,0.7239999771118164,1.1555908918380737,0.009999999776482582,4.606492519378662,0.7210000157356262,1.1626631021499634
8e8152e9,main.py,2022-07-02 01:39:41,2:14:37,completed,vgg16_cifar100,square,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.98,160,0.009999999776482582,4.605170249938965,0.967199981212616,2.7311625480651855,0.009999999776482582,4.605151653289795,0.7354000210762024,1.1390695571899414,0.009999999776482582,4.607334613800049,0.733299970626831,1.141782522201538
61e0731c,main.py,2022-07-02 01:38:41,2:13:45,completed,vgg16_cifar100,square,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.99,160,0.009999999776482582,4.605170726776123,0.9843000173568726,2.5991146564483643,0.009999999776482582,4.605154514312744,0.7336999773979187,1.1315107345581055,0.009999999776482582,4.6064677238464355,0.7307999730110168,1.1331231594085693
